,Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated,Unnamed: 9
452,,"@Maximilian Strasse ich habe tatsächlich eine Hormonstörung, könnte es mir leicht machen und sagen ich wäre &quot;non binary&quot;, aber dafür würde ich jeden anderen Menschen in den rücken fallen, weil ich damit die geschlechterrollen zementiere. &quot;Eine Frau hat so zu sein und ein Mann so&quot; und Vielfalt kann in den Klo runter  gespült werden. Ich &quot;fühle&quot; mich auch nicht als Frau oder Mann. Biologisch bin ich aber eine Frau mit einer Hormonstörung. Ich &quot;Kämpfe&quot; dafür diese Geschlechterrollen und stereotypen zu brechen in dem ich eben keine &quot;typische Frau&quot; bin. Menschen, die ich kennengelernt habe, die sich als non-binary identifizieren machen mir es viel schwerer und &quot;kämpfen&quot; dagegen und somit auch gegen mich.",,,,YouKnowAntzy,"@Maximilian Strasse ich habe tatsächlich eine Hormonstörung, könnte es mir leicht machen und sagen ich wäre &quot;non binary&quot;, aber dafür würde ich jeden anderen Menschen in den rücken fallen, weil ich damit die geschlechterrollen zementiere. &quot;Eine Frau hat so zu sein und ein Mann so&quot; und Vielfalt kann in den Klo runter  gespült werden. Ich &quot;fühle&quot; mich auch nicht als Frau oder Mann. Biologisch bin ich aber eine Frau mit einer Hormonstörung. Ich &quot;Kämpfe&quot; dafür diese Geschlechterrollen und stereotypen zu brechen in dem ich eben keine &quot;typische Frau&quot; bin. Menschen, die ich kennengelernt habe, die sich als non-binary identifizieren machen mir es viel schwerer und &quot;kämpfen&quot; dagegen und somit auch gegen mich.",2021-06-27T08:04:44Z,2021-06-27T08:04:44Z,
453,not disappeared,"Ich glaub ich hab noch nie so viel queerfeindliche Kommentare unter einem eher queerfreundlichen, aufklärenden Video gesehen...<br>Schon traurig",2017-11-21T20:35:10Z,13.0,6.0,,,,,
454,,Also ist biologie queerfeindlich ok,,,,muckel speedfreak,Also ist biologie queerfeindlich ok,2017-11-23T17:02:53Z,2017-11-23T17:02:53Z,
455,,"das hat niemand behauptet und ist Schwachsinn. Ich beziehe mich auf Kommentare, die queeren Menschen die Existenz absprechen (etc). Oh und btw, falls du dich, wie ich es erwarte, genau auf sowas beziehst. Biologie ist kein Gegenbeweis für nicht-binäre Geschlechter (bzw. Geschlechtsidentitäten)! Intersexualität ist auch rein biologisch, obviously. Und sexuelle Identitäten, egal welche und nicht nur nonbinary, hat ja nichts mit deinen primären und sekundären Geschlechtsteilen zu tun... was sich im Englischen auch schön ergibt. Sag nur Gender und Sex, aber ok ;)",,,,not disappeared,"das hat niemand behauptet und ist Schwachsinn. Ich beziehe mich auf Kommentare, die queeren Menschen die Existenz absprechen (etc). Oh und btw, falls du dich, wie ich es erwarte, genau auf sowas beziehst. Biologie ist kein Gegenbeweis für nicht-binäre Geschlechter (bzw. Geschlechtsidentitäten)! Intersexualität ist auch rein biologisch, obviously. Und sexuelle Identitäten, egal welche und nicht nur nonbinary, hat ja nichts mit deinen primären und sekundären Geschlechtsteilen zu tun... was sich im Englischen auch schön ergibt. Sag nur Gender und Sex, aber ok ;)",2017-11-23T18:59:34Z,2017-11-23T18:59:34Z,
456,,"+not disappeared Wenn du der Meinung bist ,dass du keine Frau oder halt kein Mann bist und dich non binary nennst und das auch noch im Internet legitimierst ,dann haben alle anderen rational denkende Menschen die Aufgabe dir in jeglicher Weise zu zeigen ,dass du am Leben vorbei lebst.",,,,Dude Kowski,"+not disappeared Wenn du der Meinung bist ,dass du keine Frau oder halt kein Mann bist und dich non binary nennst und das auch noch im Internet legitimierst ,dann haben alle anderen rational denkende Menschen die Aufgabe dir in jeglicher Weise zu zeigen ,dass du am Leben vorbei lebst.",2018-02-04T15:32:31Z,2018-02-04T15:32:31Z,
457,,"Doch genau das ist Biologie der Gegenbeweis für nicht-binäre Geschlechter, wie du dich fühlst und was deine Präferenzen sind ist wieder ne andere sachen. Wenn sie also meint, dass sie sich nicht als Frau fühlt, dann ist das völlig ok, zu behaupten sie IST deshalb etwas anderes ist leider völlig an der Realität vorbei.",,,,felix irgendwas,"Doch genau das ist Biologie der Gegenbeweis für nicht-binäre Geschlechter, wie du dich fühlst und was deine Präferenzen sind ist wieder ne andere sachen. Wenn sie also meint, dass sie sich nicht als Frau fühlt, dann ist das völlig ok, zu behaupten sie IST deshalb etwas anderes ist leider völlig an der Realität vorbei.",2018-02-07T15:45:29Z,2018-02-07T15:45:29Z,
458,,muckel speedfreak löl es gibt einen Unterschied zwischen biologischen Geschlecht (Was von Biologen erklärt wird) und Geschlechtsidentität (Womit sich Psychologen auskennen). Diese Sachen sind zwei Unterschiedliche Dinge.,,,,Leo,muckel speedfreak löl es gibt einen Unterschied zwischen biologischen Geschlecht (Was von Biologen erklärt wird) und Geschlechtsidentität (Womit sich Psychologen auskennen). Diese Sachen sind zwei Unterschiedliche Dinge.,2018-03-18T20:21:30Z,2018-03-18T20:21:30Z,
459,,"Signý Þórröðursdóttir Es ist feindlich, weil sich die Kommentare gegen ihre Existenz ausspricht. Kritik wäre &quot;Ich finde im nächsten Video könnte die etwas langsamer sprechen&quot;, nicht &quot;Non-Binary Menschen existieren nicht und es ist eine psychische Erkrankung&quot;.",,,,Leo,"Signý Þórröðursdóttir Es ist feindlich, weil sich die Kommentare gegen ihre Existenz ausspricht. Kritik wäre &quot;Ich finde im nächsten Video könnte die etwas langsamer sprechen&quot;, nicht &quot;Non-Binary Menschen existieren nicht und es ist eine psychische Erkrankung&quot;.",2018-03-18T20:23:15Z,2018-03-18T20:23:15Z,
460,infinitybattle,"Die Kommentare unter diesem Video machen mich krank, wirklich.<br>Vorneweg - ich kann es auch nicht zu 100 Prozent verstehen oder nachvollziehen. Wie auch? Ich stecke nicht in ihr drin, weiß nicht wie sie sich fühlt, aber trotzdem kann man doch wohl einem Menschen gegenüber Toleranz zeigen oder nicht?<br>Zum eigentlichen Thema. Ich finde es echt... krass... wie viele Leute dieses Video (und Anna selbst) schlecht machen. Nur weil sier sich weiblich kleidet und sich auch schminkt oder lange Haare hat, ist das noch lange kein Grund dieses ganze Thema abzutun. Bist du direkt ein Kerl nur weil du als weibliche Person männliche Klamotten trägst? Nein. Bist du direkt eine Frau wenn du Kleider und Make-Up trägst? Nein. Also wieso sollte Anna eine Frau sein, nur weil sie sich so kleidet, aber sich nicht so fühlt? Kleidung hat nichts mit Labeln zutun in meinen Augen. Jeder Mensch hat einen anderen Geschmack, kleidet sich anders, mag vielleicht eher &quot;typisch feminine&quot; oder &quot;typisch maskuline&quot; Kleidung tragen, aber die Kleidung sagt doch absolut nichts über das Geschlecht aus. Nur weil ihr &quot;Frauensachen&quot; besser gefallen als &quot;Männersachen&quot;, muss man dieses gesamte Thema nicht direkt in den Dreck reden und es als psychische Störung abstempeln. <br>Genau wie die Sache mit den Toiletten. Wieso klammert ihr euch so krass daran fest? Wenn sier gesagt hätte sier geht auf&#39;s Herrenklo hättet ihr vermutlich alle rumgeheult und gesagt &quot;Mimimimi, Mama, die ist doch &#39;ne Frau wieso geht sie dann auf das Klo für Männer?&quot; oder nicht? Vielleicht mal darüber nachgedacht dass sier sich dort einfach wohler fühlt oder es vielleicht auch Gewohnheit ist? Schließlich hat sier sich nicht immer als genderqueer identifiziert und hat früher (bspw in der Kindheit und Schulzeit) wohl auch die Frauentoilette genutzt.<br>Ihr wisst ganz genau worum es in diesem Video geht - versucht es nachzuvollziehen oder lasst es. Fragen stellen und es vielleicht nicht verstehen ist eine Sache - wie zu Beginn gesagt, ich verstehe es auch nicht. Aber ich akzeptiere und toleriere es. Und wenn ich es nicht tun würde, würde ich dieses Video einfach aus meinem Verlauf löschen und es nie wieder ansehen. Und mich damit nicht mehr auseinander setzen. Anstatt hier noch zu beleidigen und lauter &quot;mimimi&quot;-Kommentare abzulassen. Damit erzweckt ihr wohl absolut gar nichts, außer ein trauriges Kopfschütteln von Menschen die das Wort gegenseitige Akzeptanz schon einmal gehört haben.<br>Schönes Video, ihr Lieben! Und entschuldigt diesen Roman. ;)",2017-11-21T20:34:50Z,23.0,5.0,,,,,
461,,Danke für deinen Support 😊💕,,,,Auf Klo,Danke für deinen Support 😊💕,2017-11-22T11:26:13Z,2017-11-22T11:26:13Z,
462,,"Wow, sehr viel mimimi um nichts. Ich glaube, dass der großteil der Menschen eigentlich nichts gegen dieses Gender-gedöns hat jeder soll leben wie er will. Der eigentliche Aufreger ist denke ich einmal das komplette ignorieren<br>wissenschaftlicher Fakten und dem tolerieren der LGBT-Community für dieses pseudowissenschaftliche Genderstudies das im Grunde noch nicht mal wirklich auf<br>empirischen Beweisen beruht. Dazu kommt dieses aufzwingen von Denkweisen welches diese Bewegung fordert, das stößt vielen Menschen vor den Kopf. Sei wie du willst aber nerv mich nicht damit und Ende.",,,,Cpt Billy,"Wow, sehr viel mimimi um nichts. Ich glaube, dass der großteil der Menschen eigentlich nichts gegen dieses Gender-gedöns hat jeder soll leben wie er will. Der eigentliche Aufreger ist denke ich einmal das komplette ignorieren<br>wissenschaftlicher Fakten und dem tolerieren der LGBT-Community für dieses pseudowissenschaftliche Genderstudies das im Grunde noch nicht mal wirklich auf<br>empirischen Beweisen beruht. Dazu kommt dieses aufzwingen von Denkweisen welches diese Bewegung fordert, das stößt vielen Menschen vor den Kopf. Sei wie du willst aber nerv mich nicht damit und Ende.",2017-11-23T08:30:42Z,2017-11-23T08:30:42Z,
463,,"Cpt Billy Ich nerve dich nicht - du hast dir den Kommentar durchgelesen, da zwingt dich niemand zu. ;)",,,,infinitybattle,"Cpt Billy Ich nerve dich nicht - du hast dir den Kommentar durchgelesen, da zwingt dich niemand zu. ;)",2017-11-23T08:35:14Z,2017-11-23T08:35:14Z,
464,,Das sollte eher eine allgemeine Aussage sein und nicht direkt auf dich bezogen.,,,,Cpt Billy,Das sollte eher eine allgemeine Aussage sein und nicht direkt auf dich bezogen.,2017-11-23T08:39:11Z,2017-11-23T08:39:49Z,
465,,Blablablub,,,,Tiro Imion,Blablablub,2020-09-05T20:58:23Z,2020-09-05T20:58:23Z,
466,Bewährungsversager Offiziell,"Mädchen, du du bist eine Frau! Du bist biologisch eine Frau, es gibt keine anderen Geschlechter! Mir als 10.Klässler mit Bioleistungskurs platzt gleich der Sack.",2017-11-21T20:23:39Z,21.0,5.0,,,,,
467,,Der Antifa-Nazi Hetzer aus der Nachbarschaft ! wieso meint ihr alle einem anderen menschen vorzuschreiben wie er sich zu fühlen und/oder identifizieren muss? toleranz tut nicht weh und ein geschlecht muss nicht nur körper eigenschaften beschreiben. wenn die jenige person sich nicht als mann oder frau fühlt dann ist das halt so. na und?,,,,Hannah Sander,Der Antifa-Nazi Hetzer aus der Nachbarschaft ! wieso meint ihr alle einem anderen menschen vorzuschreiben wie er sich zu fühlen und/oder identifizieren muss? toleranz tut nicht weh und ein geschlecht muss nicht nur körper eigenschaften beschreiben. wenn die jenige person sich nicht als mann oder frau fühlt dann ist das halt so. na und?,2017-11-21T22:53:37Z,2017-11-21T22:55:24Z,
468,,"Das ändert nichts an der Tatsache das es nur 2 Geschlechter gibt, sicher vielfältig in der Lebensweise aber dennoch nur 2 Geschlechter. Wie die Person sich im inneren fühlt ist mir bis zu dem Punkt egal an dem von mir Anpassung verlangt wird oder wissenschaftliche Fakten komplett ignoriert werden.",,,,Cpt Billy,"Das ändert nichts an der Tatsache das es nur 2 Geschlechter gibt, sicher vielfältig in der Lebensweise aber dennoch nur 2 Geschlechter. Wie die Person sich im inneren fühlt ist mir bis zu dem Punkt egal an dem von mir Anpassung verlangt wird oder wissenschaftliche Fakten komplett ignoriert werden.",2017-11-22T07:30:58Z,2017-11-22T07:30:58Z,
469,,"wow. leistungskurs in der 10. klasse. unfassbar wissenschaftliche basis! danke gott du bist in form eines youtube kommentars zu mir getreten und hast mir die augen geöffnet!! <a href=""http://www.youtube.com/results?search_query=%23nicht"">#nicht</a>",,,,Anna Lena,"wow. leistungskurs in der 10. klasse. unfassbar wissenschaftliche basis! danke gott du bist in form eines youtube kommentars zu mir getreten und hast mir die augen geöffnet!! <a href=""http://www.youtube.com/results?search_query=%23nicht"">#nicht</a>",2017-12-06T07:35:15Z,2017-12-06T07:35:15Z,
470,,Das es nur Männlein und Weiblein gibt sollte dir eigentlich schon vor der 10.Klasse bewusst sein. Von dem her passt die wissenschaftliche Basis.,,,,Cpt Billy,Das es nur Männlein und Weiblein gibt sollte dir eigentlich schon vor der 10.Klasse bewusst sein. Von dem her passt die wissenschaftliche Basis.,2017-12-06T12:06:59Z,2017-12-06T12:06:59Z,
471,,"Hannah c: Also ich bin nicht dem gegenüber tolerant, dass ihr Gefühl stärker ist als die wissenschaftliche Methode.",,,,Quinn,"Hannah c: Also ich bin nicht dem gegenüber tolerant, dass ihr Gefühl stärker ist als die wissenschaftliche Methode.",2018-03-03T10:09:08Z,2018-03-03T10:09:08Z,
472,mgkxx,"Man ist Non-Binary, wenn man kein Mann oder Frau ist. Man ist dann zum beispiel Genderfluid, Agender, Demigirl usw. Oder man ist einfach nur Non-Binary. Wenn man sich nicht dem Geschlecht dem man bei der Geburt zu gewiesen bekommt identifiziert, ist man trans*",2017-11-21T20:19:45Z,1.0,0.0,,,,,
473,Fabienne 02,"Ich bin der Meinung, dass das nur ein „Trend“ ist. Ich hab das Wort „non-binary“ noch nie vorher gehört und bin mir ziemlich sicher, dass es das vor einigen Jahren noch gar nicht gab. Klar toleriere ich es, wenn sie sich so fühlt, bin aber trotzdem der Meinung dass es ziemlich viel mit Einbildung zu tun hat",2017-11-21T19:29:46Z,40.0,5.0,,,,,
474,,"Save ist das das was leute vor 20 jahren über homosexuelle gesagt haben<br>I mean ok du musst es ja nicht nachvollziehen könen aber akzeptieren ist doch einfach das anständige zu tun, alle nicht non binary leute wissen ja nicht wie es sich anfühlt also hat es meiner meinung nach auch keinen sinn es zu versuchen und wenn das nicht klappt zu verurteilen",,,,rieke,"Save ist das das was leute vor 20 jahren über homosexuelle gesagt haben<br>I mean ok du musst es ja nicht nachvollziehen könen aber akzeptieren ist doch einfach das anständige zu tun, alle nicht non binary leute wissen ja nicht wie es sich anfühlt also hat es meiner meinung nach auch keinen sinn es zu versuchen und wenn das nicht klappt zu verurteilen",2019-10-18T15:23:15Z,2019-10-18T15:23:15Z,
475,,"@rieke woher weiss sie denn wie sich eine frau, und wie sich ein mann fühlt. als non binary? als würden sich männer und frauen alle gleich fühlen. sie distanziert sich von gesellschaftlichen kulturabhängigen geschlechterrollen, in die sie ihrer meinung nach nicht reinpasst. kann sie ja machen, das hat aber keinerlei zusammenhang mit ihrem geschlecht. sie ist eine frau und darf sich als individuum fühlen und verhalten wie sie möchte, aber hört auf charakterzüge und geschlechter gleichzusetzten, das ist dämlich. man kann sich nicht als man oder frau fühlen, oder als keines vom beiden. du fühlst dich als DU, und hast einen penis oder ne vagina, dein verficktes geschlecht eben. um mehr ging es bei der geschlechtersache doch nie. der vergleich mit sexualität hinkt komplett.",,,,Bounty HUnter,"@rieke woher weiss sie denn wie sich eine frau, und wie sich ein mann fühlt. als non binary? als würden sich männer und frauen alle gleich fühlen. sie distanziert sich von gesellschaftlichen kulturabhängigen geschlechterrollen, in die sie ihrer meinung nach nicht reinpasst. kann sie ja machen, das hat aber keinerlei zusammenhang mit ihrem geschlecht. sie ist eine frau und darf sich als individuum fühlen und verhalten wie sie möchte, aber hört auf charakterzüge und geschlechter gleichzusetzten, das ist dämlich. man kann sich nicht als man oder frau fühlen, oder als keines vom beiden. du fühlst dich als DU, und hast einen penis oder ne vagina, dein verficktes geschlecht eben. um mehr ging es bei der geschlechtersache doch nie. der vergleich mit sexualität hinkt komplett.",2020-07-26T00:06:22Z,2020-07-26T00:06:59Z,
476,,"Bounty HUnter Ich sehe komplett was du meinst. Ich denke nur weil ich relativ viele videos zu dem thema geguckt habe bin ich mittlerweile davon überzeugt, dass leute, die sich als non binary identifizieren teilweise auch sich teilweise von tag zu tag variierend in dem geschlecht mit dem sie geboren sind, und damit meine ich vagina, penis, brüste etc, unwohl fühlen weil sie sich wie gesagt nicht als mann oder frau klar identifizieren. Ich habe mich vorher unklar ausgedrückt, das tut mir leid, ich will sagen dass es sich bei Sexualität genau wie die Identifikation bezogen auf dein Geschlecht bei manchen Leuten halt nicht um klar männlich oder weiblich handelt, und das bezieht sich auch auf deren Körper, zum beispiel benutzen manche non binary menschen auch an manchen tagen chest binders und an manchen nicht weil es wie gesagt variiert. Ich erwarte nicht dass irgendjemand der non binary ist das komplett nachvollziehen kann, ich selber bin cis daher werde ich das auch niemald nachempfinden können, aber ich habe mich relativ gut informiert und weiß, dass genau so wie ich weiß dass ich komplett eine frau bin, was ja auch eigentlich etwas ist wobei ich mir nie hundertprozentig sicher sein kann weil ich nicht weiß wie sich andere frauen fühlen, non binary leute auch wissen dass sie kein mann und keine frau sind. Das ist kein Trend und hat bei den meisten Leuten wie ich das mitbekommen habe auch mit ihrem Körper zu tun und nicht ausschließlich mit der Rolle in der Gesellschaft, die sie nicht annehmen wollen, obwohl es sicherlich auch damit zu tun hat.",,,,rieke,"Bounty HUnter Ich sehe komplett was du meinst. Ich denke nur weil ich relativ viele videos zu dem thema geguckt habe bin ich mittlerweile davon überzeugt, dass leute, die sich als non binary identifizieren teilweise auch sich teilweise von tag zu tag variierend in dem geschlecht mit dem sie geboren sind, und damit meine ich vagina, penis, brüste etc, unwohl fühlen weil sie sich wie gesagt nicht als mann oder frau klar identifizieren. Ich habe mich vorher unklar ausgedrückt, das tut mir leid, ich will sagen dass es sich bei Sexualität genau wie die Identifikation bezogen auf dein Geschlecht bei manchen Leuten halt nicht um klar männlich oder weiblich handelt, und das bezieht sich auch auf deren Körper, zum beispiel benutzen manche non binary menschen auch an manchen tagen chest binders und an manchen nicht weil es wie gesagt variiert. Ich erwarte nicht dass irgendjemand der non binary ist das komplett nachvollziehen kann, ich selber bin cis daher werde ich das auch niemald nachempfinden können, aber ich habe mich relativ gut informiert und weiß, dass genau so wie ich weiß dass ich komplett eine frau bin, was ja auch eigentlich etwas ist wobei ich mir nie hundertprozentig sicher sein kann weil ich nicht weiß wie sich andere frauen fühlen, non binary leute auch wissen dass sie kein mann und keine frau sind. Das ist kein Trend und hat bei den meisten Leuten wie ich das mitbekommen habe auch mit ihrem Körper zu tun und nicht ausschließlich mit der Rolle in der Gesellschaft, die sie nicht annehmen wollen, obwohl es sicherlich auch damit zu tun hat.",2020-07-26T08:38:52Z,2020-07-26T08:38:52Z,
